cid,class,num_points_sdssu,num_points_sdssg,num_points_sdssr,num_points_sdssi,num_points_sdssz,fit_z,z,t0,amplitude,z_err,t0_err,amplitude_err,chi,dof,message
16592,Unknown,0,21,21,21,21,0,0.516442,54019.42526260389,8.670213021934545e-10,nan,0.7602875779339229,5.058407671870333e-11,1070.0070442583044,82,Minimization exited successfully.
16593,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16596,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16603,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16604,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16606,zSNIa,19,19,19,19,19,0,0.225601,54029.86807729022,8.805951528915683e-10,nan,0.6022751537275326,4.231405230026041e-11,145.22893060997254,93,Minimization exited successfully.
16618,SNIa,20,20,21,21,21,0,0.193145,54048.8306426256,2.62434514108295e-09,nan,0.20334171850481653,5.554447353915038e-11,820.8444771102559,101,Minimization exited successfully.
16619,SNIa,22,22,22,22,22,0,0.1151,54063.340190876224,4.3615637561107644e-08,nan,0.4024339517818589,7.960185435831544e-09,20021.99030330511,108,Minimization exited successfully.
16626,zSNIa,22,22,22,22,22,0,0.281567,54042.183807400535,7.079367700157222e-10,nan,0.6835430693390663,3.795545486161818e-11,177.66625330251088,108,Minimization exited successfully.
16627,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16631,SNIa,26,26,26,26,26,0,0.216,54043.62538682391,1.4738890859612481e-09,nan,0.28067575282329926,2.806920902917728e-11,385.9695055796086,128,Minimization exited successfully.
16635,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16637,SNIa,22,22,22,22,22,0,0.242928,54044.46641776762,1.6333817147500294e-09,nan,0.256022024754202,4.8871988171307327e-11,425.3024609169833,108,Minimization exited successfully.
16638,Unknown,20,21,22,22,21,0,0.272586,54046.364067980416,9.853469258377315e-10,nan,0.4969772239346639,4.7162662451726655e-11,204.64649050668106,104,Minimization exited successfully.
16640,zSNIa,21,22,22,22,22,0,0.340292,54039.073568891225,5.821015290344325e-10,nan,0.8108676936899428,3.252236441122514e-11,127.04579679498622,107,Minimization exited successfully.
16641,SNIa,21,21,21,21,21,0,0.115,54049.3766660171,4.991238955312435e-09,nan,0.10322298239043448,5.580932865216125e-11,1236.0439338086258,103,Minimization exited successfully.
16642,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16644,SNIa,0,16,15,13,0,0,0.298808,54034.373843612324,5.08974887801247e-10,nan,0.5947127228610043,4.579896217549595e-11,1717.900379207069,42,Minimization exited successfully.
16646,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16648,Unknown,26,26,26,26,26,0,0.201267,54043.817514766735,9.923026583919353e-10,nan,0.40700014576214016,2.8090587390829168e-11,203.3963515907374,128,Minimization exited successfully.
16650,Unknown,23,24,24,23,24,0,0.361732,54043.04250377416,9.589029794643947e-10,nan,0.33262821916650864,3.119636513081725e-11,407.70000459638976,116,Minimization exited successfully.
16652,zSNIa,22,22,22,22,22,0,0.23934,54042.71882653632,1.3787059789290978e-09,nan,0.38413879822110175,4.020375653011068e-11,453.17248738368073,108,Minimization exited successfully.
16653,Unknown,0,0,0,23,23,0,1.54388,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
16655,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16656,Unknown,23,24,24,24,24,0,0.142969,54024.1018203031,2.5318867325367663e-10,nan,1.87452649320403,4.2847818889964636e-11,360.5770598861758,117,Minimization exited successfully.
16657,Unknown,24,24,24,24,24,0,0.192,54066.37480962359,3.9558049897644034e-08,nan,1.8838888287027657,6.641105733495811e-08,2488.9337370245044,118,Minimization exited successfully.
16659,Unknown,24,24,24,24,23,0,0.109181,53987.72378700196,7.295522926865737e-10,nan,0.8699051686598978,4.678523962379332e-11,1489.3682526514547,117,Minimization exited successfully.
16665,Unknown,22,23,23,23,23,0,0.140367,54000.71771264399,2.2935504104848126e-10,nan,1.665740745185758,4.440099140587439e-11,612.8179306530005,112,Minimization exited successfully.
16666,Unknown,26,26,26,26,26,0,0.132939,54046.84725731808,1.0364229631508066e-09,nan,0.3799301468861813,2.9309360615046634e-11,262.93937534945985,128,Minimization exited successfully.
16668,SNII,24,24,24,24,24,0,0.1518,54048.14521030765,3.154215758099624e-09,nan,0.12964308353912202,4.121356438227284e-11,1898.7446027853628,118,Minimization exited successfully.
16692,SNIa,20,20,21,21,21,0,0.034119,54053.07726011583,1.364940716944208e-08,nan,0.05199304182679043,1.5100378986735787e-10,1179.1844549456932,101,Minimization exited successfully.
16708,pSNIbc,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16711,zSNIa,23,23,23,23,23,0,0.339034,54039.668590738394,4.4526927664459546e-10,nan,0.9391855012727319,2.926655344053382e-11,133.24638309582957,113,Minimization exited successfully.
16714,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16715,zSNIa,0,22,23,23,23,0,0.209974,54040.65178067027,5.253658235055453e-10,nan,0.5994689933286281,2.798895234083372e-11,178.04951085142446,89,Minimization exited successfully.
16718,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16721,zSNIa,23,23,23,23,23,0,0.367298,54039.25575085481,5.416458946414974e-10,nan,0.8827144930946815,3.182851552083133e-11,180.86591362528446,113,Minimization exited successfully.
16722,zSNIa,24,24,24,24,24,0,0.3448,54041.66851069115,7.8569728438825e-10,nan,0.6465540843819326,3.774165777401024e-11,455.7686845572051,118,Minimization exited successfully.
16724,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16726,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16727,zSNIa,23,23,23,23,23,0,0.260743,54031.07169255673,6.006786316295779e-10,nan,0.8311679182697844,4.794429510014539e-11,233.02072749501704,113,Minimization exited successfully.
16734,zSNIa,22,23,23,23,23,0,0.190059,54042.194054839005,5.492902813264931e-10,nan,1.073739729316003,3.083134187391178e-11,175.22366829892127,112,Minimization exited successfully.
16735,Unknown,21,21,21,21,21,0,0.200391,54046.51146895795,1.3899691588259673e-09,nan,0.33831971795734717,5.199010254293677e-11,183.7155931917577,103,Minimization exited successfully.
16736,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16737,SNIa,21,22,22,22,22,0,0.2,54049.44392334371,2.247184179004666e-09,nan,0.2607745488676301,1.0180161453493195e-10,246.72271289745032,107,Minimization exited successfully.
16738,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16739,zSNIa,43,46,46,45,45,0,0.265638,54036.23897994788,9.155161302282273e-10,nan,0.5576278722692223,2.3861460513831318e-11,681.4930342609755,223,Minimization exited successfully.
16740,Unknown,22,22,22,22,22,0,0.221317,54048.461637194836,1.4629271166448157e-09,nan,0.7614482315038913,1.2152624140233909e-10,268.5153730577672,108,Minimization exited successfully.
16742,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16743,Unknown,21,22,22,22,22,0,0.107115,54041.326309764256,6.310071764280301e-10,nan,0.778514681103843,3.447849612556364e-11,529.2479525429222,107,Minimization exited successfully.
16744,Unknown,19,19,19,19,19,0,0.335224,54042.80021551105,6.775532550888483e-10,nan,0.9927669998651254,5.0306986018079755e-11,158.33834568897748,93,Minimization exited successfully.
16748,SNIa,22,22,22,22,22,0,0.232098,54046.95670359149,1.4305605984671087e-09,nan,0.27911111984212766,4.7509825368698014e-11,258.54451780871176,108,Minimization exited successfully.
16749,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16752,Unknown,44,44,44,44,43,0,-0.000136,54002.58485500746,1.3333375216391516e-10,nan,1.071608043719607,3.396335715157156e-11,1366.9259035323819,217,Minimization exited successfully.
16753,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16756,Unknown,20,21,21,21,21,0,0.299292,54048.024376158566,1.1840542854682796e-09,nan,0.5024466875693179,8.358072435759114e-11,141.42822617929494,102,Minimization exited successfully.
16757,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16758,SNIa,19,19,19,19,19,0,0.326503,54042.412873057016,8.070583534511103e-10,nan,0.5918613041576464,3.907005179915893e-11,153.40000068065228,93,Minimization exited successfully.
16759,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16761,Unknown,0,22,22,22,22,0,0.42174,53960.39723495105,-8.427298993764102e-11,nan,11.270406479932717,6.327231441907942e-11,680.637851295973,86,Minimization exited successfully.
16762,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16766,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16767,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16768,zSNIbc,23,23,23,23,23,0,0.168949,54033.91059354904,8.015501749982302e-10,nan,0.5395125492395891,3.5532754734562284e-11,127.21539361213935,113,Minimization exited successfully.
16773,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16774,SNIa,19,19,19,19,19,0,0.214827,54049.862737325326,1.6858291288883718e-09,nan,0.30179809575201944,7.888972090518821e-11,214.86215865825747,93,Minimization exited successfully.
16776,SNIa,19,19,19,19,19,0,0.266718,54046.36139799434,9.393594377649232e-10,nan,0.4131798920498113,4.680412483223179e-11,140.29944999326185,93,Minimization exited successfully.
16778,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16779,SNIa,0,21,21,21,21,0,0.4,54035.98517041322,5.75111090947103e-10,nan,2.437762659126747,4.0531264894441286e-11,113.17375716821813,82,Minimization exited successfully.
16780,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16781,SNIa,20,20,20,20,20,0,0.329,54042.33984768366,6.164375562490758e-10,nan,0.7972074458011775,3.710720164347297e-11,122.57044656036439,98,Minimization exited successfully.
16788,Unknown,22,23,23,23,23,0,0.24986,54045.773021859626,7.735684726931484e-10,nan,0.48718953609568416,4.255791301280921e-11,164.0692873880664,112,Minimization exited successfully.
16789,SNIa,21,21,21,21,21,0,0.324952,54039.27131366315,5.846712285291033e-10,nan,0.9173464684681676,3.473443736961123e-11,116.33382392172607,103,Minimization exited successfully.
16790,Unknown,0,0,23,23,23,0,0.893882,54040.39822358003,1.0059949895207817e-09,nan,1.4566460503192502,9.937518299995747e-11,219.83617824732698,67,Minimization exited successfully.
16793,SNIa,21,22,22,22,22,0,0.222,54049.89598784861,1.8614408961581386e-09,nan,0.30023325718502747,9.108520871198919e-11,208.0339725108705,107,Minimization exited successfully.
16794,Unknown,23,23,23,23,23,0,0.321859,54044.727466541735,8.627581392748243e-10,nan,0.6919520768060465,4.762827768360689e-11,150.59195746602157,113,Minimization exited successfully.
16831,zSNIa,0,23,23,23,23,0,0.446155,54038.76904499575,4.85578166148428e-10,nan,0.9020128861702688,3.130201833907715e-11,122.28391338476804,90,Minimization exited successfully.
16832,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16835,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16836,SNIa,21,21,21,21,21,0,0.331,53839.95617518018,8.07478290179074e-09,nan,7.747332522376382,7.058991963154729e-10,642.9000352113221,103,Minimization exited successfully.
16838,SNII,37,45,45,45,45,0,0.15,54053.5884088531,9.518225264925096e-09,nan,0.045622010231454624,8.126232945140615e-11,7836.059377603287,215,Minimization exited successfully.
16840,Unknown,22,23,23,23,23,0,0.165514,54050.96931422466,1.429962618884106e-09,nan,0.3028381941912812,5.159043134701333e-11,413.9960355313057,112,Minimization exited successfully.
16841,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16842,Unknown,0,24,24,24,24,0,0.076165,53929.07771550966,9.763514230247064e-10,nan,4.225756686457316,2.989523163056157e-10,1634.62772547418,94,Minimization exited successfully.
16847,SNIa,22,21,22,22,22,0,0.277205,54045.023829924256,1.1161750518252998e-09,nan,0.46719099899200955,6.409917232215641e-11,160.35609978085714,107,Minimization exited successfully.
16849,zSNIa,23,24,24,24,24,0,0.160322,54045.18657012337,9.669622042950125e-10,nan,0.355470185764716,2.98552866358657e-11,316.4596138128577,117,Minimization exited successfully.
16857,Unknown,21,46,46,46,46,0,0.075237,54052.641884863784,4.0253227414776756e-09,nan,0.09965819286298938,5.714382813696271e-11,1471.4873014671653,203,Minimization exited successfully.
16866,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16867,zSNII,22,22,22,22,22,0,0.1185,54050.04328042252,2.2221984361768652e-09,nan,0.2196204689280421,6.4213391629901e-11,458.2302853114098,108,Minimization exited successfully.
16868,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16872,SNIa,21,22,21,22,22,0,0.121114,54052.61081570213,2.889002241526243e-09,nan,0.21754791077182745,1.3433261341626496e-10,146.49023645968853,106,Minimization exited successfully.
16873,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16874,Unknown,0,20,21,21,21,0,0.744464,53999.86791140832,7.052521020667727e-10,nan,1.7918352467750083,5.7571014765918116e-11,737.2774967308039,81,Minimization exited successfully.
16875,Unknown,21,21,21,21,21,0,0.212171,54051.30486545345,1.5313112386080818e-09,nan,0.46540876451399527,1.4501578178757745e-10,115.16678606818692,103,Minimization exited successfully.
16876,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16878,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16879,zSNIa,21,21,22,22,21,0,0.214394,54038.54969121759,5.36630171416747e-10,nan,0.7067509545449866,2.927318381716776e-11,92.46192033014245,105,Minimization exited successfully.
16881,Unknown,18,19,19,19,19,0,0.256615,54044.35684326109,6.385216150100184e-10,nan,0.6469730788958259,3.5872503756689126e-11,159.59968801083141,92,Minimization exited successfully.
16882,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16884,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16885,Unknown,22,22,22,22,22,0,0.221596,53971.020367569465,-2.267003788639168e-11,nan,165.26713086809468,1.00644105131112,633.0540003066992,108,Covariance may not be accurate.
16886,Unknown,20,21,21,21,21,0,0.213891,54050.704381743286,1.918219988871017e-09,nan,0.4033131815813249,1.1190625586283708e-10,414.9305810172454,102,Minimization exited successfully.
16888,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16889,zSNIa,23,23,22,23,23,0,0.255983,54037.188328202974,5.022705171050969e-10,nan,0.8452534520474728,3.147367077839806e-11,295.8860501390643,112,Minimization exited successfully.
16890,Unknown,41,42,42,42,41,0,0.20437,54042.51618735537,5.076436998514003e-10,nan,0.8440017938191886,2.7061753599240476e-11,423.516244926314,206,Minimization exited successfully.
16894,SNIa,18,18,18,18,18,0,0.29,54045.73651805697,6.046139970642541e-10,nan,0.7610197109170258,4.5824022450225914e-11,128.92438789145456,88,Minimization exited successfully.
16897,Unknown,0,20,20,20,20,0,0.557705,54041.626901908065,5.61000669283504e-10,nan,0.7291539197321981,4.2925596654723347e-11,689.064405924136,78,Minimization exited successfully.
16899,SNIa,20,20,20,20,20,0,0.275,54048.156235037466,9.432364025012846e-10,nan,0.49807836004765704,5.389288533215766e-11,265.53325558082247,98,Minimization exited successfully.
16913,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16914,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
16915,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
