cid,class,num_points_sdssr,num_points_sdssi,num_points_sdssz,fit_z,z,t0,amplitude,z_err,t0_err,amplitude_err,chi,dof,message
19953,SNIa,16,17,17,0,0.121896,54396.44966881902,5.89378199868857e-09,nan,0.08950836674921447,4.266219318096222e-11,1185.7143175389776,48,Minimization exited successfully.
19968,SNIa,18,19,19,0,0.054896,54396.20102631886,1.8484029769877406e-08,nan,0.04497817099399981,5.986731312080316e-11,4565.17703901136,54,Minimization exited successfully.
19969,SNIa,0,19,18,0,0.174279,54391.46830785879,1.9880823199889137e-09,nan,0.6395036265894305,5.1102335538176806e-11,71.73094054260277,35,Minimization exited successfully.
19984,Unknown,14,14,15,0,0.059213,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
19990,SNIa,0,19,19,0,0.248828,54383.31432721362,9.823907195943863e-10,nan,0.7956654801637342,5.3017047947555544e-11,43.199184304210235,36,Minimization exited successfully.
19992,SNIa,0,12,12,0,0.224519,54384.555863414775,1.1239112114198635e-09,nan,0.700222951672913,6.232572038530305e-11,34.304878359946684,22,Minimization exited successfully.
19996,Unknown,0,21,20,0,0.207092,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20033,zSNIa,0,21,21,0,0.252385,54389.79195898358,9.127184385081981e-10,nan,1.6011253442229645,5.412415125026592e-11,39.54079390329271,40,Minimization exited successfully.
20038,SNII,13,13,13,0,0.117418,54389.0373980919,3.2259294460259014e-09,nan,0.21600209109237767,4.969499250073681e-11,171.28929400567768,37,Minimization exited successfully.
20039,SNIa,0,14,14,0,0.245577,54388.7719526866,1.1941580181757744e-09,nan,1.2436733260328765,6.224694476657391e-11,42.59270784691847,26,Minimization exited successfully.
20040,SNIa,0,17,17,0,0.286553,54390.380878216514,9.78045677061577e-10,nan,0.9813474614966253,5.561473825874475e-11,27.714129672344402,32,Minimization exited successfully.
20046,zSNIa,0,23,23,0,0.262562,54389.20475400094,1.0336993507882893e-09,nan,0.9290114809409715,4.9542427597792174e-11,72.5741091786161,44,Minimization exited successfully.
20047,zSNIa,0,36,37,0,0.372685,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20048,SNIa,0,18,18,0,0.183876,54391.97853710606,1.434590886138256e-09,nan,0.7855521146848332,6.939289141065914e-11,57.394213086396576,34,Minimization exited successfully.
20051,SNIa,0,17,17,0,0.233708,54393.95278462341,1.2156559712972628e-09,nan,0.6556347587938944,7.255293924170943e-11,44.16129497691925,32,Minimization exited successfully.
20052,Unknown,0,17,18,0,0.156247,54408.65854365732,3.528508442483474e-09,nan,0.2677136985184916,1.0164517168197871e-10,183.67327630587545,33,Minimization exited successfully.
20064,SNIa,19,18,19,0,0.10351,54395.2296907307,7.72946175697545e-09,nan,0.08403560545411892,5.320791069499973e-11,1276.2937332568663,54,Minimization exited successfully.
20065,zSNIa,0,23,23,0,0.308382,54374.697563477945,5.707219913940928e-10,nan,1.148493091299315,4.9783435228721863e-11,47.43133891329373,44,Minimization exited successfully.
20068,Unknown,0,0,19,0,0.40814,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20070,Unknown,0,19,19,0,0.183874,54376.135292898485,8.38757094961711e-10,nan,0.851478485725238,5.6171045103774e-11,45.68680104003057,36,Minimization exited successfully.
20084,SNIa,0,19,19,0,0.138333,54389.01593117447,2.1520072644758144e-09,nan,0.6899421136804449,5.8179232557065445e-11,65.90565611885162,36,Minimization exited successfully.
20088,SNIa,0,36,36,0,0.243149,54387.82235998174,1.2587383142427126e-09,nan,0.6083937013609102,3.9695388515586706e-11,115.41884086720509,70,Minimization exited successfully.
20089,Unknown,19,22,21,0,0.130899,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20093,Unknown,0,0,20,0,0.643245,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20094,zSNII,0,22,22,0,0.264968,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20097,zSNIa,0,19,19,0,0.219792,54390.262600293405,1.3031304746184658e-09,nan,0.6801058453565929,4.9573755151647616e-11,51.07394846676852,36,Minimization exited successfully.
20104,zSNIa,0,20,21,0,0.177037,54384.725120489384,6.189647719474109e-10,nan,1.1843601467335247,5.3641776871548945e-11,49.30705588131064,39,Minimization exited successfully.
20106,SNIa,0,18,18,0,0.331364,54385.39912192374,5.210519477874138e-10,nan,1.4812783129091258,5.165833326804781e-11,31.340300511182274,34,Minimization exited successfully.
20111,SNIa,0,18,19,0,0.242669,54390.71367984836,9.79878328326411e-10,nan,0.8412890738582064,5.312218946929429e-11,26.236418114548943,35,Minimization exited successfully.
20115,Unknown,15,14,15,0,0.078565,54350.501083816525,5.355488906998568e-10,nan,1.231880045394064,8.179914332216132e-11,239.46229456184233,42,Minimization exited successfully.
20124,Unknown,17,17,17,0,0.089189,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20125,zSNIa,0,21,20,0,0.1651,54377.24288698968,2.4911165002409227e-09,nan,0.4662163553548453,8.319297145852465e-11,122.58307139895403,39,Minimization exited successfully.
20130,zSNII,16,17,17,0,0.049493,54371.40145162581,1.48717511845343e-09,nan,143.86523060848776,1.0007459588125858,702.0666679353458,48,Covariance may not be accurate.
20131,zSNII,0,17,17,0,0.177337,54386.209303446034,5.547099568467905e-10,nan,1.8723288843357295,6.101501381968028e-11,124.22575027654258,32,Minimization exited successfully.
20141,zSNIa,0,20,20,0,0.33962,54391.093126738546,5.641793857081485e-10,nan,1.0049092103254225,4.0402334560644033e-11,40.37237851222844,38,Minimization exited successfully.
20142,SNIa,0,19,20,0,0.314679,54393.434443784565,1.0855921025108422e-09,nan,0.6742788211740844,4.3642738920967476e-11,45.374156712629,37,Minimization exited successfully.
20144,SNIa,0,17,16,0,0.218648,54395.71257975851,1.389442785331857e-09,nan,0.5404142446132028,5.338396267565756e-11,28.905516544124893,31,Minimization exited successfully.
20150,zSNII,0,0,19,0,0.639744,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20152,zSNIa,0,17,16,0,0.293367,54380.51416859507,1.1045559663083938e-09,nan,0.9154097685568559,6.472759413209825e-11,57.75752794017622,31,Minimization exited successfully.
20168,zSNII,0,19,20,0,0.238411,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20170,Unknown,19,19,19,0,0.02607,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20171,zSNIa,0,34,32,0,0.23843,54385.59860265511,5.931594031381228e-10,nan,1.3218559563465533,3.353965532515003e-11,98.60407487100969,64,Minimization exited successfully.
20172,Unknown,0,21,21,0,0.195049,54420.25813805725,7.707024822802394e-10,nan,2.710704060318676,2.930815472468506e-10,118.17727827325035,40,Minimization exited successfully.
20184,SNIa,0,19,19,0,0.316413,54395.52373208433,5.556249787913666e-10,nan,0.9236379450812819,5.637555015994029e-11,34.11937902779353,36,Minimization exited successfully.
20185,zSNIa,0,17,17,0,0.253355,54377.593499682094,5.454542744583278e-10,nan,1.3020813015464228,5.6316113769840095e-11,32.76598724123363,32,Minimization exited successfully.
20186,SNIa,0,19,19,0,0.352358,54391.96064759602,5.00833746593996e-10,nan,1.1138376178059843,4.343236834071764e-11,32.11115265963382,36,Minimization exited successfully.
20208,SNIa,19,18,20,0,0.042445,54393.85896554328,1.866963616422433e-09,nan,0.2962510117176862,3.9724069610316606e-11,91.34729614217645,55,Minimization exited successfully.
20211,Unknown,0,17,17,0,0.159508,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20217,zSNIa,0,35,35,0,0.367196,54382.40379608811,4.690451149963205e-10,nan,1.7270768665839569,3.479888807447775e-11,88.63561036733222,68,Minimization exited successfully.
20218,zSNII,0,17,17,0,0.15302,54392.426653790775,9.112950838413395e-10,nan,1.087185923861398,4.776073828901655e-11,43.29625348252388,32,Minimization exited successfully.
20227,SNIa,0,18,18,0,0.275735,54388.859656581386,7.532060503800099e-10,nan,1.1941249373448954,4.6811566072505363e-11,39.47845768138918,34,Minimization exited successfully.
20231,zSNIa,0,17,18,0,0.375065,54393.47306594858,5.939131512797831e-10,nan,1.019202066330763,4.897215714028328e-11,40.353485891311635,33,Minimization exited successfully.
20232,zSNIa,0,18,17,0,0.216304,54395.363446847296,1.4239568196953198e-09,nan,0.4908556784976099,6.371720791988552e-11,59.58402540420929,33,Minimization exited successfully.
20245,SNIa,0,17,17,0,0.30041,54392.19793834593,8.334234428934812e-10,nan,0.8533125883404864,4.733276924971844e-11,19.964676450613972,32,Minimization exited successfully.
20257,zSNIa,0,23,22,0,0.300261,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20261,Unknown,18,18,17,0,-0.000127,54233.24725906023,6.956369211150654e-08,nan,0.41449451971129747,1.3729058275826e-09,442.28733962664603,51,Minimization exited successfully.
20262,zSNIa,0,16,18,0,0.259403,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20263,zSNII,0,20,20,0,0.281695,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20265,zSNIa,0,19,19,0,0.374094,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20267,zSNIa,0,0,18,0,0.399595,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20268,zSNIa,0,0,20,0,0.439548,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20273,zSNIa,0,0,21,0,0.46753,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20276,zSNIa,0,19,19,0,0.345845,54394.91629648845,5.404414228481836e-10,nan,1.1189949152358167,4.3539253896200266e-11,33.81399863678912,36,Minimization exited successfully.
20294,Unknown,0,0,19,0,0.416447,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20299,Unknown,0,38,38,0,0.256224,54332.618361030356,3.841633885323576e-10,nan,1.9210834871519182,4.5325904010207074e-11,190.98299942013017,74,Minimization exited successfully.
20303,Unknown,17,17,17,0,0.061071,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20313,zSNII,0,26,25,0,0.342701,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20314,zSNIa,0,19,19,0,0.208557,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20316,zSNIa,0,19,17,0,0.174894,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20319,zSNIa,0,19,19,0,0.317786,54389.601368197335,5.558438701085848e-10,nan,1.5399126276643074,4.78918740274814e-11,31.51609531602233,36,Minimization exited successfully.
20328,Unknown,19,17,19,0,0.023441,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20331,zSNIa,0,18,19,0,0.18314,54394.34191037092,1.0134712702631773e-09,nan,0.7719608041988977,6.769285166096483e-11,65.12945128454581,35,Minimization exited successfully.
20345,SNIa,0,20,18,0,0.263567,54397.96884752798,1.0013281480617962e-09,nan,0.5729325146348856,5.3901129854381725e-11,42.51640350299298,36,Minimization exited successfully.
20350,SNIa,19,19,20,0,0.12826,54395.608972174814,2.036168518684125e-09,nan,0.21635349747884902,3.483632433308979e-11,157.1442715539393,56,Minimization exited successfully.
20358,Unknown,0,18,18,0,0.167023,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20359,Unknown,0,0,18,0,0.529036,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20364,SNIa,0,19,21,0,0.217279,54398.45416462028,1.3107621174957683e-09,nan,0.5118017869936011,5.923273363698084e-11,38.32150694401666,38,Minimization exited successfully.
20366,zSNII,0,18,19,0,0.161213,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20367,zSNII,19,20,20,0,0.136077,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20376,SNIa,0,21,21,0,0.208309,54394.82335638215,1.1962240386489517e-09,nan,0.6454423385039263,5.1022468904865285e-11,69.24670126080682,40,Minimization exited successfully.
20386,zSNIa,0,16,16,0,0.30718,54386.883328894226,8.029608584745204e-10,nan,1.0331623091296933,4.985685192721478e-11,39.87057468781897,30,Minimization exited successfully.
20388,Unknown,0,16,16,0,0.17708,54398.957467216256,1.0205823355560845e-09,nan,0.8385241453834169,6.666932169173248e-11,42.29216976236336,30,Minimization exited successfully.
20390,Unknown,34,34,34,0,0.095162,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20396,zSNII,0,17,17,0,0.334531,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20398,zSNII,0,17,17,0,0.264752,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20399,zSNIa,0,17,17,0,0.175695,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20400,zSNIa,0,17,17,0,0.292026,54395.052614881264,8.430528830535876e-10,nan,0.833101436142897,5.112568828824725e-11,43.95847523378392,32,Minimization exited successfully.
20402,Unknown,16,16,16,0,0.086553,54393.75075585368,3.499913641870259e-10,nan,1.609115345243481,4.011977696125859e-11,210.15440628204556,46,Minimization exited successfully.
20412,zSNII,0,0,17,0,0.442955,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20420,SNIb,0,16,16,0,0.149259,54396.106603424436,2.085657671340493e-09,nan,0.501928634748765,5.90844558028674e-11,47.78955031528541,30,Minimization exited successfully.
20430,SNIa,0,16,15,0,0.162837,54396.078036625775,1.4747622790113062e-09,nan,0.4598053765621444,5.900728496887325e-11,31.698273061233422,29,Minimization exited successfully.
20432,SNIa,0,17,16,0,0.301646,54391.29160531836,6.831911605168451e-10,nan,1.2951629443232378,4.3907110943438895e-11,21.378155029660874,31,Minimization exited successfully.
20434,zSNIa,0,16,17,0,0.279469,54392.02718443361,5.352808158329708e-10,nan,1.805206896722666,4.676799903400736e-11,60.12717561766326,31,Minimization exited successfully.
20435,zSNIa,0,17,16,0,0.338705,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20447,zSNIa,0,0,14,0,0.417658,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20448,zSNII,0,14,14,0,0.333133,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20467,zSNIa,0,19,20,0,0.269625,54390.60987195623,8.856996365143695e-10,nan,1.1321509352601424,4.9044832275059904e-11,35.81641311577724,37,Minimization exited successfully.
20470,SNIa,17,17,17,0,0.124405,54400.517800228794,3.119088139615461e-09,nan,0.15240782300315914,4.157997446458846e-11,284.976476877925,49,Minimization exited successfully.
20474,Unknown,0,16,16,0,0.264727,54395.34740225385,7.986647745293957e-10,nan,0.9430006273178151,5.715720938870314e-11,30.8056139710434,30,Minimization exited successfully.
20476,zSNIa,0,37,37,0,0.167795,54399.15087998183,7.261525453157867e-10,nan,0.7920018768963928,4.584221392617996e-11,79.85731890144714,72,Minimization exited successfully.
20477,Unknown,0,35,35,0,0.251249,54389.24684969104,6.090983015210454e-10,nan,1.1195296152727678,4.137256781897797e-11,148.32918496054614,68,Minimization exited successfully.
20480,zSNIa,0,12,12,0,0.166378,54394.32243155215,7.25481661818126e-10,nan,1.6196901432522282,6.14352988781687e-11,18.853772029498014,22,Minimization exited successfully.
20481,Unknown,0,0,14,0,0.484251,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20484,Unknown,0,0,21,0,0.401022,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20489,zSNIa,0,20,20,0,0.378367,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20495,Unknown,0,15,15,0,0.16044,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20509,Unknown,14,14,15,0,0.072068,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20511,Unknown,0,15,14,0,0.186744,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20514,zSNIa,0,0,21,0,0.402996,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20528,SNIa,18,18,18,0,0.134897,54397.87139573936,3.387781960446884e-09,nan,0.18676776655047433,3.1089012098622435e-11,444.2940070853049,52,Minimization exited successfully.
20530,SNII,15,15,15,0,0.059844,54397.787915867484,4.663243608693658e-09,nan,0.1252391333982814,4.242035828649174e-11,242.18779127825275,43,Minimization exited successfully.
20533,SNIa,0,18,18,0,0.30131,54399.78246397082,7.174770326317773e-10,nan,0.8867417656729231,4.681398898521406e-11,26.22734451841736,34,Minimization exited successfully.
20534,Unknown,0,15,16,0,0.162954,54392.965569560496,9.057053810899324e-10,nan,0.9948865316764568,5.462881083523113e-11,53.66467532912422,29,Minimization exited successfully.
20541,zSNIa,0,17,16,0,0.331562,54396.639211578215,4.4459085442065257e-10,nan,1.9518594606925035,4.916574833492214e-11,78.39792952192624,31,Minimization exited successfully.
20545,zSNIa,0,34,33,0,0.188069,54399.21925133497,1.0947119615505845e-09,nan,0.5111306506332767,4.402467502252355e-11,88.40376081227203,65,Minimization exited successfully.
20548,zSNII,0,16,17,0,0.171591,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20551,zSNII,0,0,12,0,0.465281,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20552,zSNIbc,0,12,12,0,0.162514,54392.8716179699,1.0070409831500087e-09,nan,0.9863406972872326,5.285212359807178e-11,29.270823034411407,22,Minimization exited successfully.
20553,zSNIa,0,12,12,0,0.347168,54387.008942537694,5.359310728976021e-10,nan,1.8307606187918282,5.1263440707445483e-11,17.372919740806804,22,Minimization exited successfully.
20555,zSNII,0,14,15,0,0.237422,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20556,Unknown,0,16,16,0,0.232279,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20557,zSNIa,0,0,17,0,0.434173,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20560,zSNIa,0,37,37,0,0.372367,54396.283761788014,4.839593892279656e-10,nan,0.9348991708975518,3.16268877960494e-11,67.96751980808573,72,Minimization exited successfully.
20562,zSNIa,0,40,39,0,0.336199,54389.373071712966,3.530221894513265e-10,nan,1.2408814696973423,2.7310607744958645e-11,76.93684584806061,77,Minimization exited successfully.
20565,Unknown,21,21,20,0,0.086794,54394.07204504971,1.2908901330282774e-09,nan,0.4123226604642696,3.494753044430001e-11,323.0615783558719,60,Minimization exited successfully.
20574,Unknown,0,0,16,0,0.489382,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20575,SNIa,0,17,17,0,0.197347,54398.70687641066,2.1528872222700165e-09,nan,0.33262387806826155,6.611894815591927e-11,122.20634089433614,32,Minimization exited successfully.
20578,zSNIa,0,16,15,0,0.288868,54389.28161794175,4.5605885416654284e-10,nan,1.633188117586542,4.5176654375183554e-11,72.10204867650151,29,Minimization exited successfully.
20580,zSNIa,0,17,17,0,0.374055,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20581,SNIa,0,17,17,0,0.203353,54397.89173755018,1.496662184306032e-09,nan,0.6317792453155562,5.438679305375437e-11,51.70796411091536,32,Minimization exited successfully.
20582,Unknown,0,0,15,0,0.390803,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20588,zSNIa,0,14,15,0,0.285149,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20596,zSNIa,0,21,21,0,0.213809,54392.00418263415,7.669190474525237e-10,nan,1.6673186850021011,4.8531355340956455e-11,52.087638094985934,40,Minimization exited successfully.
20613,zSNIa,0,23,23,0,0.373538,54396.94530130635,6.258218603685834e-10,nan,1.3590702541659994,4.445335310125228e-11,78.88281122111826,44,Minimization exited successfully.
20625,SNIa,18,19,19,0,0.106834,54404.7792645184,5.11666657815717e-09,nan,0.12465915094435331,5.510295633449442e-11,487.5445636390622,54,Minimization exited successfully.
20626,zSNII,0,19,19,0,0.274884,54397.507489054566,5.81819244019421e-10,nan,1.1166146601899527,5.4360055778745006e-11,38.43293955287485,36,Minimization exited successfully.
20643,zSNII,0,21,20,0,0.274643,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20658,zSNII,20,20,20,0,0.095957,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20663,zSNIa,0,19,20,0,0.298164,54398.01436604097,6.748127246713822e-10,nan,0.9955329862896178,6.707057415808916e-11,29.802501490701655,37,Minimization exited successfully.
20677,SNIc,18,17,19,0,0.079521,54402.825080723575,2.146872996021171e-09,nan,0.6272517898687511,6.187064136129627e-11,184.360975530178,52,Minimization exited successfully.
20678,zSNIa,0,19,18,0,0.204442,54399.397286238804,8.403278676325235e-10,nan,0.9399943349926616,7.241821637716459e-11,26.80743888995091,35,Minimization exited successfully.
20683,Unknown,0,18,16,0,0.373223,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20685,zSNIa,0,0,21,0,0.420471,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20687,SNIa,0,20,21,0,0.19025,54398.73001865155,1.5845020855877488e-09,nan,0.44229644386359723,7.729007372307472e-11,251.20511815517958,39,Minimization exited successfully.
20699,Unknown,16,17,18,0,0.104566,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20703,zSNII,0,0,19,0,0.609614,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20704,zSNIa,0,20,19,0,0.313136,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20707,Unknown,18,19,18,0,0.037577,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20709,zSNIa,0,0,19,0,0.388917,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20718,Unknown,18,18,19,0,0.087779,54408.378594192036,3.032124935632082e-09,nan,0.24746494821010856,9.019367545482067e-11,191.9964294981653,53,Minimization exited successfully.
20719,zSNIa,0,20,19,0,0.371946,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20721,zSNIa,0,23,23,0,0.210432,54401.671041796464,9.303145697726008e-10,nan,0.9787225953004963,5.544632804021832e-11,35.857114237321866,44,Minimization exited successfully.
20722,zSNIa,0,21,22,0,0.299872,54398.708787492185,6.741993607849798e-10,nan,1.3310341777396388,6.468301550452168e-11,41.382212387090476,41,Minimization exited successfully.
20723,zSNIa,0,19,19,0,0.376293,54384.72095470101,4.0558414080071274e-10,nan,1.6105037942579656,4.542802863846308e-11,27.39331966050522,36,Minimization exited successfully.
20725,zSNIa,0,37,38,0,0.362145,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20726,zSNIa,0,18,19,0,0.319258,54391.49969832945,7.190337337560515e-10,nan,1.3537243070350087,4.583091104466373e-11,67.99131686573608,35,Minimization exited successfully.
20743,Unknown,0,0,19,0,0.452409,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20744,zSNIa,0,18,18,0,0.273444,54399.357865633494,9.784171035680607e-10,nan,1.0826483481796458,7.744422983861026e-11,41.272804490723665,34,Minimization exited successfully.
20745,zSNIa,0,0,20,0,0.627681,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20748,zSNII,0,0,20,0,0.419983,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20750,zSNIa,0,25,27,0,0.304349,54396.76288792328,5.494813223998912e-10,nan,0.9577169048934593,5.1399964817119205e-11,71.97796346881223,50,Minimization exited successfully.
20755,Unknown,0,19,18,0,0.295821,54394.06081329031,6.175270553411968e-10,nan,1.1936978437806829,4.5524288935758526e-11,49.88719309580461,35,Minimization exited successfully.
20757,zSNIa,0,19,19,0,0.36452,54390.325384129465,5.161701248013963e-10,nan,2.17006935792233,3.9781265878037096e-11,32.74475402773622,36,Minimization exited successfully.
20764,SNIa,0,21,20,0,0.164775,54403.15964440859,1.9930733163552395e-09,nan,0.7083482449197618,8.04584515063417e-11,45.40414403077606,39,Minimization exited successfully.
20768,SNIa,0,19,19,0,0.23734,54396.9347810556,6.699855818367527e-10,nan,0.8963738965103403,4.774162130660951e-11,39.8970977757654,36,Minimization exited successfully.
20773,zSNII,18,18,18,0,0.053416,54395.6384380854,7.162515024545357e-10,nan,0.7857842849371082,3.7969754953242556e-11,271.03085942170316,52,Minimization exited successfully.
20779,Unknown,0,0,19,0,0.453547,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20787,zSNIa,0,17,17,0,0.269754,54389.13144281998,7.035911249410399e-10,nan,1.2763954580223071,4.739545032920215e-11,56.75752790605161,32,Minimization exited successfully.
20788,zSNIa,0,0,17,0,0.392612,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20791,zSNIa,0,16,17,0,0.334439,54381.70667231553,5.50151574761844e-10,nan,1.1502522439332097,4.781839998691894e-11,23.111038886852107,31,Minimization exited successfully.
20805,zSNIa,0,17,13,0,0.338893,54397.228510332854,4.809833836116659e-10,nan,1.0489639910774713,4.615005818053854e-11,40.2193571093423,28,Minimization exited successfully.
20808,Unknown,0,19,19,0,0.214267,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20821,SNIa,0,16,16,0,0.194437,54394.03592024603,7.724999629746151e-10,nan,1.4173382542467152,5.377634612830948e-11,27.91266479001756,30,Minimization exited successfully.
20823,Unknown,0,0,16,0,0.442694,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20828,zSNIa,0,17,17,0,0.356833,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20829,SNIa,0,16,16,0,0.303351,54395.90792178973,6.018314388324896e-10,nan,1.3933749057468958,5.384411739244505e-11,18.481277966146834,30,Minimization exited successfully.
20830,zSNIa,0,16,16,0,0.160635,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
20834,SNIa,0,17,17,0,0.1896,54404.41552123709,9.35027672356307e-10,nan,1.0736688246506674,8.30320174825603e-11,102.9497773886309,32,Minimization exited successfully.
20838,SNIc,16,16,16,0,0.093122,54401.470102699735,2.9220572351409747e-09,nan,0.16885167645159527,4.3293668056454654e-11,158.60722528076508,46,Minimization exited successfully.
20842,zSNIa,0,15,14,0,0.366836,54381.54435492969,6.956760969372662e-10,nan,1.4877370006215642,5.6960110397739136e-11,35.50074510021144,27,Minimization exited successfully.
20844,zSNIa,0,0,16,0,0.452716,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
