#      NAME  RED LC-DATA ST      ST-err   COL     COL-err BMAG     BMAG-err   CHI2DOF   MJDMAX    MJDMAX-err
    sn2006hi  0.262   1    0.893    0.099    0.016    0.100   22.490    0.135    2.010   54002.507  0.567
    sn2006ki  0.216   1    1.329    0.060   -0.255    0.063   21.351    0.061    2.741   54011.298  0.449
    sn2006ht  0.146   1    1.204    0.028    0.090    0.033   20.336    0.046    1.341   54011.112  0.206
    sn2006hu  0.133   1    1.420    0.022    0.048    0.023   20.094    0.048    2.766   54009.875  0.190
    sn2006kj  0.211   1    1.358    0.031   -0.775    0.030   20.262    0.044   13.268   54012.356  0.267
    sn2006iy  0.204   1    1.353    0.025   -0.340    0.029   20.703    0.033    5.755   54012.695  0.206
    sn2006jk  0.286   1    1.552    0.038    0.263    0.071   21.270    0.052    1.277   54019.019  0.372
    sn2006hx  0.045   1    1.443    0.006    0.325    0.055   17.589    0.013  137.135   54022.167  0.038
    sn2006ib  0.181   1    1.371    0.025   -0.300    0.023   20.063    0.026    6.760   54014.536  0.168
    sn2006jj  0.262   1    1.260    0.033    0.254    0.088   20.994    0.052    7.332   54009.758  0.347
    sn2006py  0.058   0    1.135    0.028    0.187    0.064   18.047    0.039   15.474   54067.553  0.301
    sn2006kl  0.221   1    1.212    0.038   -0.246    0.042   21.061    0.045    5.658   54011.674  0.307
    sn2006kk  0.387   1    0.912    0.066   -0.101    0.070   22.100    0.083    1.626   54011.487  0.772
    sn2006ia  0.175   1    0.970    0.023   -0.535    0.028   20.143    0.025   15.386   54008.284  0.186
    sn2006hy  0.149   1    1.560    0.019   -0.233    0.020   19.523    0.033    7.213   54009.928  0.125
    sn2006ji  0.179   1    1.531    0.022   -0.577    0.024   19.794    0.037    3.286   54012.193  0.159
    sn2006jm  0.330   1    1.386    0.047    0.255    0.069   21.770    0.058    1.328   54018.238  0.449
    sn2006lj  0.244   1    1.176    0.056    0.433    0.081   20.946    0.077    2.301   54019.772  0.326
    sn2006km  0.300   1    1.456    0.052    0.154    0.067   21.687    0.051    1.811   54013.336  0.511
    sn2006jp  0.179   1    1.445    0.019   -0.573    0.020   19.540    0.035    5.334   54022.452  0.123
    sn2006iz  0.136   1    2.051    0.020   -0.008    0.016   19.467    0.028   11.169   54025.714  0.156
    sn2006ja  0.107   1    1.339    0.017    0.951    0.053   19.221    0.024   18.748   54021.598  0.108
    sn2006jn  0.225   1    1.574    0.037   -0.589    0.035   20.661    0.043    2.397   54025.960  0.286
    sn2006jq  0.119   1    1.638    0.015    1.001    0.054   19.204    0.028   13.741   54028.367  0.125
    sn2006jr  0.177   1    1.532    0.018   -0.494    0.022   19.894    0.035    4.655   54026.159  0.148
    sn2006js  0.184   1    1.471    0.034   -0.177    0.033   20.648    0.048    1.663   54025.386  0.328
    sn2006md  0.299   1    0.981    0.045    0.305    0.091   21.634    0.066    1.626   54016.003  0.417
    sn2006kq  0.197   1    1.381    0.035   -0.533    0.031   20.409    0.036    3.490   54024.200  0.244
    sn2006jt  0.154   1    1.566    0.018   -0.326    0.016   19.461    0.019   11.829   54026.471  0.121
    sn2006jw  0.250   1    1.537    0.048    0.385    0.082   21.067    0.046    3.140   54026.608  0.426
    sn2006jx  0.395   1    1.496    0.096    0.132    0.065   22.009    0.100    2.227   54025.709  0.779
    sn2006kb  0.139   1    1.580    0.022   -0.137    0.017   19.460    0.035    6.498   54029.128  0.135
    sn2006ks  0.209   1    1.210    0.044   -0.063    0.050   21.656    0.049    1.545   54028.056  0.372
    sn2006jy  0.204   1    1.655    0.036   -0.588    0.027   20.364    0.033    2.352   54027.222  0.269
    sn2006lk  0.307   1    1.397    0.073    0.325    0.091   21.704    0.073    1.746   54025.518  0.598
    sn2006jv  0.381   1    1.155    0.071    0.030    0.074   22.239    0.100    1.193   54018.878  0.612
    sn2006ka  0.247   1    1.455    0.038    0.241    0.072   20.855    0.042    1.518   54031.875  0.298
    sn2006jz  0.199   1    1.310    0.032   -0.524    0.036   20.606    0.041    1.738   54031.269  0.283
    sn2006kr  0.224   1    1.599    0.039   -0.849    0.035   20.625    0.039    2.759   54033.883  0.346
    sn2006kd  0.136   1    1.492    0.020    0.147    0.024   20.372    0.021    3.241   54032.354  0.176
    sn2006kc  0.212   1    1.440    0.031   -0.854    0.029   20.377    0.031    4.112   54025.612  0.254
    sn2006kt  0.238   1    1.543    0.047   -0.684    0.029   20.839    0.033    2.618   54029.867  0.331
    sn2006lo  0.248   1    1.456    0.030    0.232    0.050   20.520    0.034    2.391   54036.413  0.259
    sn2006mu  0.147   1    1.325    0.023    0.410    0.036   20.659    0.036    8.303   54035.854  0.228
    sn2006lp  0.222   1    0.705    0.057    0.745    0.090   22.157    0.098   11.132   54025.832  0.298
    sn2006lm  0.275   1    1.122    0.030    0.361    0.094   21.125    0.047    2.245   54029.133  0.409
    sn2006ku  0.188   1    1.652    0.029   -0.597    0.028   20.085    0.029    3.507   54038.869  0.200
    sn2006ln  0.232   1    1.477    0.024   -0.445    0.029   20.478    0.031    3.374   54032.689  0.262
    sn2006lq  0.316   0    2.600    0.000      NaN      NaN      NaN      NaN   15.117   53821.731*******
    sn2006kw  0.185   1    1.437    0.037   -0.426    0.027   20.292    0.029    2.930   54035.060  0.240
    sn2006kx  0.160   1    1.615    0.025   -0.175    0.019   19.694    0.034    4.449   54038.123  0.155
    sn2006mt  0.221   1    1.520    0.042   -0.420    0.036   20.699    0.036    1.400   54038.324  0.291
    sn2006lr  0.262   1    1.169    0.047    0.195    0.086   21.478    0.057    2.029   54030.885  0.375
    sn2006lb  0.182   1    1.690    0.022   -0.540    0.018   19.797    0.027    7.068   54041.713  0.144
    sn2006ky  0.175   1    1.563    0.028   -0.173    0.027   20.408    0.030    2.628   54038.664  0.174
    sn2006ll  0.382   1    0.956    0.046    0.072    0.076   22.059    0.086    2.581   54027.459  0.576
    sn2006la  0.127   1    1.570    0.050    0.987    0.054   20.238    0.030    2.373   54036.187  0.293
    sn2006kz  0.186   1    1.447    0.030   -0.259    0.028   20.233    0.033    2.457   54037.211  0.205
    sn2006mz  0.246   1    1.476    0.065    0.395    0.100   21.162    0.067    1.217   54037.369  0.417
   SDSS15467  0.210   1    1.645    0.039   -0.385    0.030   20.352    0.038    3.564   54039.506  0.207
    sn2006ls  0.135   1    1.647    0.013   -0.160    0.014   19.505    0.014    6.582   54041.993  0.079
    sn2006mv  0.178   1    1.449    0.027   -0.227    0.030   20.467    0.028    1.954   54041.402  0.197
    sn2006nt  0.284   1    1.637    0.068    0.364    0.091   21.244    0.053    1.098   54038.788  0.491
    sn2006ni  0.175   1    1.426    0.055   -0.060    0.052   20.858    0.066    1.042   54043.138  0.334
    sn2006nu  0.198   1    1.439    0.033   -0.397    0.040   20.628    0.057   17.948   54039.806  0.247
    sn2006nh  0.371   0    2.600   -0.000      NaN      NaN      NaN      NaN    7.702   53836.113327.275
    sn2006nf  0.387   1    1.142    0.081    0.058    0.063   22.332    0.082    1.226   54034.770  0.816
    sn2006mh  0.129   1    0.615    0.073    0.800    0.174   23.207    0.189    1.881   54030.687  0.640
    sn2006na  0.317   1    1.459    0.063    0.193    0.082   22.123    0.061    4.369   54031.750  0.704
    sn2006pa  0.251   1    1.583    0.033    0.428    0.103   20.618    0.045    5.295   54045.224  0.223
    sn2006nb  0.206   1    1.698    0.034   -0.423    0.025   20.489    0.025    2.144   54048.825  0.218
    sn2006pb  0.175   1    1.161    0.022   -0.118    0.039   20.687    0.040    1.570   54041.473  0.220
    sn2006od  0.205   1    1.501    0.026   -0.734    0.031   20.346    0.039    2.847   54046.441  0.202
    sn2006nj  0.390   1    1.525    0.079    0.180    0.062   21.933    0.067    1.139   54043.863  0.584
    sn2006nc  0.125   1    1.511    0.010    0.377    0.113   19.533    0.021    1.884   54050.183  0.115
    sn2006nk  0.204   1    1.440    0.029   -0.395    0.030   20.576    0.036    1.779   54047.163  0.182
    sn2006nd  0.128   1    1.646    0.030    0.465    0.141   20.086    0.032    2.748   54052.143  0.233
    sn2006nv  0.286   1    1.451    0.060    0.306    0.116   21.299    0.073    1.671   54047.589  0.465
    sn2006of  0.155   1    1.576    0.016   -0.182    0.017   20.112    0.016    4.762   54051.877  0.131
    sn2006oe  0.336   0    1.860    0.000      NaN      NaN      NaN      NaN   10.800   53668.994  0.000
    sn2006nn  0.197   1    1.669    0.027   -0.424    0.021   20.378    0.028    2.998   54054.484  0.229
    sn2006nl  0.195   1    1.544    0.039   -0.236    0.039   20.861    0.053    1.799   54048.727  0.280
    sn2006no  0.251   1    1.419    0.050    0.170    0.072   21.109    0.062    7.126   54045.839  0.374
    sn2006og  0.186   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    sn2006oh  0.156   1    1.487    0.026   -0.273    0.021   19.721    0.020    7.255   54053.445  0.194
    sn2006nw  0.157   1    1.534    0.021   -0.234    0.020   19.876    0.020    7.200   54053.122  0.160
    sn2006ok  0.101   1    1.227    0.022    0.383    0.109   19.775    0.018    2.659   54053.927  0.138
    sn2006pe  0.160   1    1.214    0.024   -0.116    0.026   20.237    0.024    2.440   54057.012  0.187
    sn2006nm  0.311   1    1.385    0.115    0.179    0.112   22.193    0.108    0.772   54041.934  0.685
    sn2006oi  0.250   1    1.561    0.037    0.421    0.116   20.772    0.047    1.610   54054.257  0.372
    sn2006ne  0.047   1    1.363    0.007    0.480    0.076   19.636    0.015    1.595   54059.767  0.129
    sn2006oj  0.376   0    2.600   -0.000      NaN      NaN      NaN      NaN    6.215   53835.665225.448
    sn2006ol  0.119   1    1.287    0.021    0.321    0.155   19.979    0.026    1.968   54052.986  0.185
    sn2006om  0.193   1    1.478    0.033   -0.263    0.030   20.610    0.032    0.930   54057.543  0.350
    sn2006nz  0.038   1    1.181    0.013    0.385    0.061   18.192    0.018    3.793   54057.625  0.064
    sn2006pd  0.187   1    1.293    0.037   -0.252    0.032   20.383    0.030    2.522   54055.623  0.277
    sn2006np  0.107   1    1.366    0.022    0.211    0.079   19.516    0.029    1.330   54060.991  0.134
    sn2006oa  0.063   1    1.415    0.014    0.139    0.055   17.777    0.018   19.724   54065.843  0.137
    sn2006on  0.072   1    1.461    0.033    0.176    0.066   18.419    0.055    2.219   54063.576  0.273
    sn2006ph  0.238   1    1.083    0.030   -0.118    0.064   21.109    0.040    2.610   54054.970  0.301
    sn2006pk  0.252   1    1.454    0.063    0.041    0.047   20.787    0.035    1.655   54058.732  0.415
    sn2006pi  0.368   1    1.160    0.060   -0.052    0.070   21.567    0.065    1.006   54057.996  0.676
    sn2006ob  0.059   1    1.144    0.018    0.008    0.056   18.215    0.016    7.189   54062.518  0.153
    sn2006sv  0.290   1    1.185    0.026    0.181    0.082   20.610    0.049    2.984   54058.726  0.360
    sn2006pj  0.308   1    1.302    0.078    0.192    0.089   21.420    0.059    1.090   54059.188  0.747
    sn2006pg  0.302   1    1.584    0.125    0.340    0.119   21.746    0.082    0.826   54054.922  1.136
    sn2006oo  0.281   1    1.166    0.049    0.158    0.112   21.342    0.070    0.977   54059.069  0.644
    sn2006pl  0.218   1    1.347    0.105   -0.383    0.039   20.659    0.052    1.876   54062.809  0.878
    sn2006pm  0.211   1    1.276    0.074   -0.186    0.042   21.072    0.043    1.070   54059.128  0.541
    sn2006pn  0.132   0    1.497    0.101    0.076    0.032   19.658    0.074    4.883   54066.379  0.861
    sn2006pf  0.366   1    1.076    0.051   -0.204    0.047   21.854    0.053    1.666   54058.366  0.600
    sn2006po  0.175   1    1.712    0.145   -0.095    0.039   20.661    0.064    3.450   54061.754  1.278
    sn2006pq  0.193   1    1.300    0.032   -0.278    0.034   20.293    0.041    2.397   54067.192  0.455
    sn2006ps  0.115   1    1.222    0.041    0.086    0.077   19.236    0.028    3.650   54067.655  0.395
    sn2006pv  0.216   1    1.376    0.085   -0.282    0.044   20.847    0.071    2.436   54061.146  0.643
   SDSS16637  0.243   1    1.601    0.120    0.436    0.160   20.825    0.075    2.341   54063.854  1.012
    sn2006pr  0.115   1    1.344    0.048    0.383    0.104   19.611    0.030    4.903   54067.480  0.440
    sn2006pt  0.299   1    2.600   -0.000      NaN      NaN      NaN      NaN   27.093   54021.983  1.231
    sn2006op  0.034   0    1.354    0.046    0.375    0.097   18.797    0.049    1.536   54069.988  0.448
    sn2006qc  0.200   0    1.541    0.171   -0.054    0.065   20.371    0.123    1.060   54070.727  1.938
    sn2006sx  0.232   0    2.386    0.209   -0.578    0.066   20.777    0.133    1.009   54075.676  2.541
    sn2006pw  0.327   1    1.234    0.072    0.194    0.104   21.794    0.076    0.616   54059.495  1.069
    sn2006sy  0.215   0    2.251    0.372   -0.214    0.082   20.402    0.311    1.641   54080.143  5.050
    sn2006qd  0.267   0    2.600    0.000      NaN      NaN      NaN      NaN   12.262   53879.566 45.388
    sn2006qa  0.400   1    1.958    0.203    0.157    0.093   22.382    0.102    0.901   54056.713  2.521
    sn2006qb  0.329   1    1.530    0.137    0.208    0.127   22.034    0.095    0.818   54059.295  1.693
    sn2006pz  0.325   1    1.359    0.151    0.280    0.116   22.108    0.088    1.012   54056.178  1.775
    sn2006qg  0.222   1    1.288    0.130   -0.215    0.062   20.751    0.104    0.799   54068.121  1.410
    sn2006sw  0.331   1    1.095    0.070    0.056    0.105   21.604    0.094    0.851   54065.735  1.116
    sn2006px  0.277   1    1.873    0.432    0.068    0.268   25.672    0.449    8.246   53998.295  5.068
    sn2006qh  0.121   0    0.800    0.020    0.071    0.246   20.351    0.090    1.113   54065.676  0.397
    sn2006tb  0.290   0    2.600   -0.000      NaN      NaN      NaN      NaN    1.330   54074.266  1.569
    sn2006ta  0.275   0    2.600    0.000      NaN      NaN      NaN      NaN    9.108   53854.403181.236
    sn2006qe  0.382   1    1.133    0.080    0.131    0.075   22.306    0.081    1.290   54057.548  1.021
    sn2006pp  0.339   1    1.471    0.120    0.304    0.105   22.235    0.083    1.362   54060.029  1.544
    sn2006qj  0.109   1    0.409    0.171      NaN      NaN   23.713    0.444   15.063   54031.736  1.162
    sn2006qi  0.220   0    1.405    0.229   -0.214    0.066   21.053    0.143    0.706   54071.005  2.467
    sn2006ql  0.276   1    2.300    0.252    0.052    0.110   25.530    0.169    3.188   54014.631  2.019
    sn2006tc  0.212   0    1.138    0.177   -0.375    0.108   21.054    0.176    1.639   54071.683  2.009
    sn2006qm  0.140   0    1.294    0.237    0.194    0.108   19.849    0.591    0.837   54078.094  3.895
    sn2007ik  0.185   1    1.500    0.067   -0.305    0.037   20.361    0.042    2.078   54357.050  0.341
    sn2007id  0.160   0    1.141    0.061   -0.106    0.037   20.028    0.037    3.975   54346.898  0.675
    sn2007fr  0.050   0    2.600   -0.000      NaN      NaN      NaN      NaN    0.806   54306.677  4.356
    sn2007ie  0.093   1    0.859    0.160    0.453    0.266   20.026    0.114    0.605   54349.749  1.061
    sn2007hx  0.079   1    1.325    0.048    0.953    0.054   19.332    0.048   34.059   54354.630  0.238
    sn2007ic  0.140   0    1.419    0.053   -0.029    0.026   19.900    0.024    2.080   54345.978  0.617
    sn2007hy  0.181   1    1.488    0.078   -0.302    0.041   20.329    0.054    2.059   54352.021  0.595
    sn2007jp  0.178   0    2.586    3.816      NaN      NaN   25.834    4.089    2.622   54442.703 47.468
    sn2007ji  0.179   1    1.893    0.066   -0.232    0.028   20.262    0.031    2.616   54356.700  0.386
    sn2007jj  0.235   1    1.338    0.089   -0.571    0.048   20.601    0.055    1.438   54350.142  0.736
    sn2007ht  0.073   0    1.627    0.078      NaN      NaN      NaN      NaN    2.306   54344.380  0.598
    sn2007jq  0.158   0    1.497    0.085    0.151    0.055   20.626    0.102    0.743   54352.938  2.217
    sn2007jr  0.089   0    1.370    0.056    0.966    0.057   19.143    0.066    3.052   54349.074  0.442
    sn2007gt  0.060   0    1.866    0.196    1.070    0.179   18.471    0.101    3.234   54313.256  3.339
    sn2007ij  0.196   1    1.327    0.242    1.065    0.137   21.313    0.179    7.821   54359.452  1.867
